dito1,dito2,dito3,dito4,target
7827,4866,6279,3286,5
7832,4877,6291,3293,5
7832,4877,6291,3293,5
7833,4886,6295,3299,5
7833,4886,6295,3299,5
7829,4892,6308,3300,5
7829,4892,6308,3300,5
7813,4924,6328,3307,5
7813,4924,6328,3307,5
7809,4963,6371,3308,5
7809,4963,6371,3308,5
7811,4998,6402,3318,5
7811,4998,6402,3318,5
7807,5012,6402,3326,5
7807,5012,6402,3326,5
7810,5034,6431,3333,5
7810,5034,6431,3333,5
7811,5078,6467,3343,5
7811,5078,6467,3343,5
7817,5104,6472,3352,5
7817,5104,6472,3352,5
7817,5112,6474,3354,5
7817,5112,6474,3354,5
7812,5117,6497,3357,5
7812,5117,6497,3357,5
7816,5124,6508,3357,5
7816,5124,6508,3357,5
7813,5127,6505,3356,5
7813,5127,6505,3356,5
7811,5129,6513,3358,5
7811,5129,6513,3358,5
7807,5133,6519,3358,5
7807,5133,6519,3358,5
7806,5137,6509,3357,5
7806,5137,6509,3357,5
7804,5140,6517,3357,5
7804,5140,6517,3357,5
7805,5150,6525,3354,5
7805,5150,6525,3354,5
7808,5181,6543,3355,5
7808,5181,6543,3355,5
7804,5205,6567,3358,5
7804,5205,6567,3358,5
7805,5232,6591,3363,5
7805,5232,6591,3363,5
7805,5240,6581,3366,5
7805,5240,6581,3366,5
7802,5242,6605,3367,5
7802,5242,6605,3367,5
7795,5247,6604,3369,5
7795,5247,6604,3369,5
7788,5250,6612,3370,5
7788,5250,6612,3370,5
7784,5251,6615,3371,5
7784,5251,6615,3371,5
7778,5257,6623,3375,5
7778,5257,6623,3375,5
7780,5259,6615,3379,5
7780,5259,6615,3379,5
7783,5263,6610,3379,5
7783,5263,6610,3379,5
7783,5263,6629,3380,5
7783,5263,6629,3380,5
7780,5270,6627,3380,5
7780,5270,6627,3380,5
7782,5315,6670,3383,5
7782,5315,6670,3383,5
7768,5287,6661,3358,5
7768,5287,6661,3358,5
7634,4871,6302,3293,5
7634,4871,6302,3293,5
7360,4598,6053,3266,5
7360,4598,6053,3266,5
7315,4654,6103,3302,5
7315,4654,6103,3302,5
7322,4694,6137,3339,5
7322,4694,6137,3339,5
7332,4705,6146,3351,5
7332,4705,6146,3351,5
7348,4710,6134,3356,5
7348,4710,6134,3356,5
7383,4709,6150,3365,5
7383,4709,6150,3365,5
7413,4746,6152,3395,5
7413,4746,6152,3395,5
7403,4755,6185,3387,5
7403,4755,6185,3387,5
7401,4769,6201,3387,5
7401,4769,6201,3387,5
7404,4777,6212,3390,5
7404,4777,6212,3390,5
7407,4784,6206,3393,5
7407,4784,6206,3393,5
7405,4794,6221,3393,5
7405,4794,6221,3393,5
7416,4803,6232,3395,5
7416,4803,6232,3395,5
7422,4810,6221,3397,5
7422,4810,6221,3397,5
7427,4841,6254,3399,5
7427,4841,6254,3399,5
7429,4854,6279,3401,5
7429,4854,6279,3401,5
7431,4858,6279,3401,5
7431,4858,6279,3401,5
7430,4866,6283,3401,5
7430,4866,6283,3401,5
7431,4874,6298,3404,5
7431,4874,6298,3404,5
7427,4877,6290,3403,5
7427,4877,6290,3403,5
7428,4887,6301,3402,5
7428,4887,6301,3402,5
7427,4898,6309,3404,5
7427,4898,6309,3404,5
7425,4906,6324,3404,5
7425,4906,6324,3404,5
7426,4909,6317,3405,5
7426,4909,6317,3405,5
7426,4916,6318,3403,5
7426,4916,6318,3403,5
7427,4922,6310,3407,5
7427,4922,6310,3407,5
7427,4967,6344,3401,5
7427,4967,6344,3401,5
7433,4972,6365,3401,5
7433,4972,6365,3401,5
7456,4976,6373,3401,5
7456,4976,6373,3401,5
7455,4954,6362,3398,5
7455,4954,6362,3398,5
7458,4896,6313,3403,5
7458,4896,6313,3403,5
7453,4912,6326,3405,5
7453,4912,6326,3405,5
7456,4829,6235,3403,5
7456,4829,6235,3403,5
7455,4845,6260,3414,5
7455,4845,6260,3414,5
7453,4860,6275,3417,5
7453,4860,6275,3417,5
7455,4885,6303,3422,5
7455,4885,6303,3422,5
7457,4922,6331,3421,5
7457,4922,6331,3421,5
7456,4929,6340,3423,5
7456,4929,6340,3423,5
7456,4934,6331,3423,5
7456,4934,6331,3423,5
7456,4937,6342,3416,5
7456,4937,6342,3416,5
7460,4938,6346,3407,5
7460,4938,6346,3407,5
7468,4940,6351,3400,5
7468,4940,6351,3400,5
7476,4948,6348,3404,5
7476,4948,6348,3404,5
7485,4984,6387,3412,5
7485,4984,6387,3412,5
7490,4995,6391,3414,5
7490,4995,6391,3414,5
7492,5000,6383,3414,5
7492,5000,6383,3414,5
7495,5005,6400,3414,5
7495,5005,6400,3414,5
7498,5040,6430,3417,5
7498,5040,6430,3417,5
7499,5071,6446,3423,5
7499,5071,6446,3423,5
7499,5082,6450,3429,5
7499,5082,6450,3429,5
7498,5092,6479,3433,5
7498,5092,6479,3433,5
7495,5098,6464,3434,5
7495,5098,6464,3434,5
7497,5106,6489,3435,5
7497,5106,6489,3435,5
7496,5109,6493,3437,5
7496,5109,6493,3437,5
7499,5112,6494,3439,5
7499,5112,6494,3439,5
7498,5114,6488,3438,5
7498,5114,6488,3438,5
7497,5117,6497,3439,5
7497,5117,6497,3439,5
7514,5139,6487,3457,5
7514,5139,6487,3457,5
7499,5125,6506,3440,5
7499,5125,6506,3440,5
7498,5130,6507,3437,5
7498,5130,6507,3437,5
7500,5129,6514,3437,5
7500,5129,6514,3437,5
7504,5137,6514,3437,5
7504,5137,6514,3437,5
7509,5140,6518,3439,5
7509,5140,6518,3439,5
7509,5136,6514,3438,5
7509,5136,6514,3438,5
7511,5095,6473,3440,5
7511,5095,6473,3440,5
7501,5084,6471,3430,5
7501,5084,6471,3430,5
7502,5098,6472,3427,5
7502,5098,6472,3427,5
7503,5117,6500,3430,5
7503,5117,6500,3430,5
7507,5130,6508,3433,5
7507,5130,6508,3433,5
7509,5140,6512,3437,5
7509,5140,6512,3437,5
7508,5144,6503,3438,5
7508,5144,6503,3438,5
7499,5139,6521,3446,5
7499,5139,6521,3446,5
7494,5149,6510,3437,5
7494,5149,6510,3437,5
7494,5157,6532,3447,5
7494,5157,6532,3447,5
7499,5166,6536,3429,5
7499,5166,6536,3429,5
7503,5172,6546,3444,5
7503,5172,6546,3444,5
7509,5182,6531,3453,5
7509,5182,6531,3453,5
7507,5180,6530,3444,5
7507,5180,6530,3444,5
7505,5180,6545,3439,5
7505,5180,6545,3439,5
7503,5183,6554,3441,5
7503,5183,6554,3441,5
7503,5186,6556,3441,5
7503,5186,6556,3441,5
7501,5188,6572,3442,5
7501,5188,6572,3442,5
7502,5188,6565,3441,5
7502,5188,6565,3441,5
7504,5191,6557,3449,5
7504,5191,6557,3449,5
7485,5167,6538,3454,5
7485,5167,6538,3454,5
7468,5048,6442,3455,5
7468,5048,6442,3455,5
7446,5032,6421,3459,5
7446,5032,6421,3459,5
7450,5081,6464,3469,5
7450,5081,6464,3469,5
7460,5114,6485,3473,5
7460,5114,6485,3473,5
7466,5131,6499,3476,5
7466,5131,6499,3476,5
7466,5141,6514,3476,5
7466,5141,6514,3476,5
7468,5146,6524,3477,5
7468,5146,6524,3477,5
7469,5149,6520,3478,5
7469,5149,6520,3478,5
7469,5150,6523,3479,5
7469,5150,6523,3479,5
7468,5152,6520,3478,5
7468,5152,6520,3478,5
7471,5159,6526,3481,5
7471,5159,6526,3481,5
7474,5162,6549,3480,5
7474,5162,6549,3480,5
7476,5160,6534,3472,5
7476,5160,6534,3472,5
7475,5169,6555,3474,5
7475,5169,6555,3474,5
7477,5175,6543,3472,5
7477,5175,6543,3472,5
7471,5176,6550,3469,5
7471,5176,6550,3469,5
7468,5178,6548,3462,5
7468,5178,6548,3462,5
7470,5206,6567,3455,5
7470,5206,6567,3455,5
7472,5223,6593,3455,5
7472,5223,6593,3455,5
7471,5230,6598,3459,5
7471,5230,6598,3459,5
7469,5233,6598,3458,5
7469,5233,6598,3458,5
7468,5238,6602,3461,5
7468,5238,6602,3461,5
7466,5240,6583,3459,5
7466,5240,6583,3459,5
7486,5257,6589,3477,5
7486,5257,6589,3477,5
7472,5245,6601,3464,5
7472,5245,6601,3464,5
7473,5245,6603,3464,5
7473,5245,6603,3464,5
7471,5247,6609,3465,5
7471,5247,6609,3465,5
7472,5249,6607,3467,5
7472,5249,6607,3467,5
7473,5249,6607,3468,5
7473,5249,6607,3468,5
7451,5103,6492,3454,5
7451,5103,6492,3454,5
7407,4942,6330,3466,5
7407,4942,6330,3466,5
7398,4984,6377,3486,5
7398,4984,6377,3486,5
7400,5016,6403,3496,5
7400,5016,6403,3496,5
7406,5040,6422,3505,5
7406,5040,6422,3505,5
7412,5094,6482,3501,5
7412,5094,6482,3501,5
7414,5108,6487,3500,5
7414,5108,6487,3500,5
7417,5116,6476,3501,5
7417,5116,6476,3501,5
7418,5118,6490,3501,5
7418,5118,6490,3501,5
7419,5120,6509,3504,5
7419,5120,6509,3504,5
7419,5124,6507,3503,5
7419,5124,6507,3503,5
7417,5124,6503,3503,5
7417,5124,6503,3503,5
7421,5127,6509,3499,5
7421,5127,6509,3499,5
7424,5137,6493,3511,5
7424,5137,6493,3511,5
7418,5173,6526,3504,5
7418,5173,6526,3504,5
7417,5188,6554,3504,5
7417,5188,6554,3504,5
7415,5197,6565,3501,5
7415,5197,6565,3501,5
7415,5201,6567,3502,5
7415,5201,6567,3502,5
7417,5205,6572,3501,5
7417,5205,6572,3501,5
7416,5207,6577,3500,5
7416,5207,6577,3500,5
7416,5208,6555,3500,5
7416,5208,6555,3500,5
7417,5211,6576,3499,5
7417,5211,6576,3499,5
7415,5214,6576,3498,5
7415,5214,6576,3498,5
7415,5215,6574,3497,5
7415,5215,6574,3497,5
7416,5217,6577,3493,5
7416,5217,6577,3493,5
7417,5218,6578,3492,5
7417,5218,6578,3492,5
7415,5219,6570,3489,5
7415,5219,6570,3489,5
7418,5219,6582,3487,5
7418,5219,6582,3487,5
7434,5220,6583,3476,5
7434,5220,6583,3476,5
7441,5223,6587,3473,5
7441,5223,6587,3473,5
7441,5224,6591,3472,5
7441,5224,6591,3472,5
7440,5227,6594,3481,5
7440,5227,6594,3481,5
7439,5229,6595,3483,5
7439,5229,6595,3483,5
7440,5231,6579,3478,5
7440,5231,6579,3478,5
7440,5236,6598,3479,5
7440,5236,6598,3479,5
7441,5241,6612,3479,5
7441,5241,6612,3479,5
7440,5245,6600,3480,5
7440,5245,6600,3480,5
7441,5245,6609,3481,5
7441,5245,6609,3481,5
7444,5248,6611,3480,5
7444,5248,6611,3480,5
7445,5238,6584,3488,5
7445,5238,6584,3488,5
7435,5234,6588,3496,5
7435,5234,6588,3496,5
7435,5255,6622,3500,5
7435,5255,6622,3500,5
7434,5265,6605,3500,5
7434,5265,6605,3500,5
7433,5268,6637,3499,5
7433,5268,6637,3499,5
7432,5269,6626,3500,5
7432,5269,6626,3500,5
7446,5287,6621,3521,5
7446,5287,6621,3521,5
7434,5271,6627,3502,5
7434,5271,6627,3502,5
7433,5270,6630,3499,5
7433,5270,6630,3499,5
7434,5271,6623,3501,5
7434,5271,6623,3501,5
7435,5272,6627,3500,5
7435,5272,6627,3500,5
7436,5272,6624,3498,5
7436,5272,6624,3498,5
7438,5276,6635,3498,5
7438,5276,6635,3498,5
7439,5277,6623,3500,5
7439,5277,6623,3500,5
7440,5276,6625,3501,5
7440,5276,6625,3501,5
7441,5276,6636,3504,5
7441,5276,6636,3504,5
7440,5277,6629,3504,5
7440,5277,6629,3504,5
7441,5278,6630,3503,5
7441,5278,6630,3503,5
7421,5240,6599,3505,5
7421,5240,6599,3505,5
7220,4771,6209,3445,5
7220,4771,6209,3445,5
7073,4620,6083,3427,5
7073,4620,6083,3427,5
6861,4432,5927,3391,5
6861,4432,5927,3391,5
6792,4398,5886,3369,5
6792,4398,5886,3369,5
6738,4354,5859,3362,5
6738,4354,5859,3362,5
6912,4371,5877,3395,5
6912,4371,5877,3395,5
6943,4429,5893,3437,5
6943,4429,5893,3437,5
6948,4431,5912,3445,5
6948,4431,5912,3445,5
6905,4461,5942,3454,5
6905,4461,5942,3454,5
6893,4475,5952,3461,5
6893,4475,5952,3461,5
6890,4534,6004,3466,5
6890,4534,6004,3466,5
6883,4569,6041,3458,5
6883,4569,6041,3458,5
6883,4578,6038,3445,5
6883,4578,6038,3445,5
6891,4631,6073,3442,5
6891,4631,6073,3442,5
6901,4646,6100,3456,5
6901,4646,6100,3456,5
6901,4650,6107,3450,5
6901,4650,6107,3450,5
6898,4653,6119,3459,5
6898,4653,6119,3459,5
6897,4658,6114,3470,5
6897,4658,6114,3470,5
6902,4666,6113,3471,5
6902,4666,6113,3471,5
6905,4675,6111,3476,5
6905,4675,6111,3476,5
6930,4692,6126,3474,5
6930,4692,6126,3474,5
6956,4732,6172,3480,5
6956,4732,6172,3480,5
6961,4749,6184,3480,5
6961,4749,6184,3480,5
6965,4753,6192,3471,5
6965,4753,6192,3471,5
6968,4759,6198,3476,5
6968,4759,6198,3476,5
6975,4752,6197,3472,5
6975,4752,6197,3472,5
6979,4759,6185,3470,5
6979,4759,6185,3470,5
6981,4754,6190,3472,5
6981,4754,6190,3472,5
6988,4756,6194,3477,5
6988,4756,6194,3477,5
6998,4762,6194,3473,5
6998,4762,6194,3473,5
7002,4766,6191,3475,5
7002,4766,6191,3475,5
7008,4769,6203,3465,5
7008,4769,6203,3465,5
7031,4769,6188,3470,5
7031,4769,6188,3470,5
7033,4764,6209,3473,5
7033,4764,6209,3473,5
7038,4763,6194,3479,5
7038,4763,6194,3479,5
7041,4772,6207,3474,5
7041,4772,6207,3474,5
7042,4773,6202,3482,5
7042,4773,6202,3482,5
7040,4775,6194,3493,5
7040,4775,6194,3493,5
7061,4801,6189,3509,5
7061,4801,6189,3509,5
7045,4791,6220,3492,5
7045,4791,6220,3492,5
7040,4793,6217,3490,5
7040,4793,6217,3490,5
7041,4793,6223,3494,5
7041,4793,6223,3494,5
7042,4797,6220,3495,5
7042,4797,6220,3495,5
7045,4802,6229,3500,5
7045,4802,6229,3500,5
7043,4804,6232,3500,5
7043,4804,6232,3500,5
7047,4804,6228,3497,5
7047,4804,6228,3497,5
7048,4805,6235,3495,5
7048,4805,6235,3495,5
7050,4806,6226,3491,5
7050,4806,6226,3491,5
7051,4796,6222,3498,5
7051,4796,6222,3498,5
7044,4762,6198,3495,5
7044,4762,6198,3495,5
7023,4739,6173,3491,5
7023,4739,6173,3491,5
7024,4746,6165,3501,5
7024,4746,6165,3501,5
7024,4734,6173,3515,5
7024,4734,6173,3515,5
7025,4761,6194,3519,5
7025,4761,6194,3519,5
7038,4782,6209,3521,5
7038,4782,6209,3521,5
7043,4787,6227,3523,5
7043,4787,6227,3523,5
7044,4793,6218,3519,5
7044,4793,6218,3519,5
7054,4806,6189,3534,5
7054,4806,6189,3534,5
7046,4799,6215,3529,5
7046,4799,6215,3529,5
7043,4802,6221,3527,5
7043,4802,6221,3527,5
7043,4803,6240,3527,5
7043,4803,6240,3527,5
7042,4805,6214,3526,5
7042,4805,6214,3526,5
7042,4807,6220,3526,5
7042,4807,6220,3526,5
7042,4808,6225,3527,5
7042,4808,6225,3527,5
7043,4810,6227,3529,5
7043,4810,6227,3529,5
7041,4811,6240,3532,5
7041,4811,6240,3532,5
7041,4811,6230,3532,5
7041,4811,6230,3532,5
7036,4813,6235,3527,5
7036,4813,6235,3527,5
7033,4809,6239,3518,5
7033,4809,6239,3518,5
7021,4816,6249,3517,5
7021,4816,6249,3517,5
7032,4822,6227,3522,5
7032,4822,6227,3522,5
7034,4824,6248,3528,5
7034,4824,6248,3528,5
7028,4828,6247,3530,5
7028,4828,6247,3530,5
7026,4830,6246,3526,5
7026,4830,6246,3526,5
7028,4833,6250,3528,5
7028,4833,6250,3528,5
7029,4835,6253,3530,5
7029,4835,6253,3530,5
7029,4837,6255,3531,5
7029,4837,6255,3531,5
7029,4837,6239,3533,5
7029,4837,6239,3533,5
7027,4838,6253,3532,5
7027,4838,6253,3532,5
7026,4839,6260,3530,5
7026,4839,6260,3530,5
7026,4837,6260,3532,5
7026,4837,6260,3532,5
7022,4837,6260,3527,5
7022,4837,6260,3527,5
7025,4840,6265,3528,5
7025,4840,6265,3528,5
7026,4843,6252,3528,5
7026,4843,6252,3528,5
7025,4845,6264,3529,5
7025,4845,6264,3529,5
7026,4848,6263,3532,5
7026,4848,6263,3532,5
7028,4851,6272,3534,5
7028,4851,6272,3534,5
7037,4852,6277,3534,5
7037,4852,6277,3534,5
7039,4853,6274,3537,5
7039,4853,6274,3537,5
7045,4870,6268,3553,5
7045,4870,6268,3553,5
7024,4855,6275,3541,5
7024,4855,6275,3541,5
7021,4855,6272,3542,5
7021,4855,6272,3542,5
7021,4849,6281,3539,5
7021,4849,6281,3539,5
7020,4839,6262,3535,5
7020,4839,6262,3535,5
7016,4848,6262,3536,5
7016,4848,6262,3536,5
7015,4854,6263,3541,5
7015,4854,6263,3541,5
7015,4857,6255,3542,5
7015,4857,6255,3542,5
7014,4858,6274,3542,5
7014,4858,6274,3542,5
7013,4860,6267,3541,5
7013,4860,6267,3541,5
7012,4860,6276,3542,5
7012,4860,6276,3542,5
7010,4859,6279,3543,5
7010,4859,6279,3543,5
7009,4860,6286,3543,5
7009,4860,6286,3543,5
7004,4860,6269,3542,5
7004,4860,6269,3542,5
7006,4861,6276,3541,5
7006,4861,6276,3541,5
7004,4865,6279,3541,5
7004,4865,6279,3541,5
7005,4865,6281,3542,5
7005,4865,6281,3542,5
7005,4868,6284,3540,5
7005,4868,6284,3540,5
7006,4869,6286,3538,5
7006,4869,6286,3538,5
7015,4881,6266,3553,5
7015,4881,6266,3553,5
7006,4871,6271,3540,5
7006,4871,6271,3540,5
7005,4870,6273,3541,5
7005,4870,6273,3541,5
7006,4872,6293,3543,5
7006,4872,6293,3543,5
7006,4872,6292,3543,5
7006,4872,6292,3543,5
7004,4874,6291,3543,5
7004,4874,6291,3543,5
7005,4874,6299,3542,5
7005,4874,6299,3542,5
7005,4873,6275,3542,5
7005,4873,6275,3542,5
7004,4870,6286,3540,5
7004,4870,6286,3540,5
7006,4864,6286,3541,5
7006,4864,6286,3541,5
7008,4866,6286,3542,5
7008,4866,6286,3542,5
7009,4864,6286,3544,5
7009,4864,6286,3544,5
7006,4866,6283,3544,5
7006,4866,6283,3544,5
7004,4870,6275,3546,5
7004,4870,6275,3546,5
7005,4869,6291,3546,5
7005,4869,6291,3546,5
7007,4835,6258,3541,5
7007,4835,6258,3541,5
7017,4847,6265,3542,5
7017,4847,6265,3542,5
7023,4850,6267,3545,5
7023,4850,6267,3545,5
7032,4842,6266,3547,5
7032,4842,6266,3547,5
7035,4838,6263,3547,5
7035,4838,6263,3547,5
7045,4849,6251,3549,5
7045,4849,6251,3549,5
7048,4855,6274,3550,5
7048,4855,6274,3550,5
7051,4858,6278,3552,5
7051,4858,6278,3552,5
7052,4858,6276,3553,5
7052,4858,6276,3553,5
7053,4859,6277,3553,5
7053,4859,6277,3553,5
7052,4862,6280,3554,5
7052,4862,6280,3554,5
7053,4865,6272,3554,5
7053,4865,6272,3554,5
7052,4866,6283,3556,5
7052,4866,6283,3556,5
7051,4865,6290,3556,5
7051,4865,6290,3556,5
7050,4865,6287,3556,5
7050,4865,6287,3556,5
7049,4865,6285,3555,5
7049,4865,6285,3555,5
7049,4866,6287,3555,5
7049,4866,6287,3555,5
7062,4882,6277,3568,5
7062,4882,6277,3568,5
7048,4868,6285,3551,5
7048,4868,6285,3551,5
7046,4867,6285,3546,5
7046,4867,6285,3546,5
7049,4868,6288,3545,5
7049,4868,6288,3545,5
7048,4869,6300,3547,5
7048,4869,6300,3547,5
7049,4872,6290,3547,5
7049,4872,6290,3547,5
7052,4871,6295,3551,5
7052,4871,6295,3551,5
7051,4872,6280,3551,5
7051,4872,6280,3551,5
7050,4872,6297,3549,5
7050,4872,6297,3549,5
7051,4873,6287,3548,5
7051,4873,6287,3548,5
7058,4874,6290,3543,5
7058,4874,6290,3543,5
7065,4874,6288,3545,5
7065,4874,6288,3545,5
7066,4875,6295,3546,5
7066,4875,6295,3546,5
7066,4877,6282,3546,5
7066,4877,6282,3546,5
7064,4876,6313,3545,5
7064,4876,6313,3545,5
7062,4877,6294,3545,5
7062,4877,6294,3545,5
7057,4879,6286,3547,5
7057,4879,6286,3547,5
7051,4881,6301,3549,5
7051,4881,6301,3549,5
7048,4883,6295,3546,5
7048,4883,6295,3546,5
7056,4896,6280,3562,5
7056,4896,6280,3562,5
7047,4887,6293,3550,5
7047,4887,6293,3550,5
7045,4885,6297,3549,5
7045,4885,6297,3549,5
7044,4887,6298,3548,5
7044,4887,6298,3548,5
7043,4887,6300,3549,5
7043,4887,6300,3549,5
7045,4888,6299,3551,5
7045,4888,6299,3551,5
7049,4888,6312,3552,5
7049,4888,6312,3552,5
7052,4889,6306,3552,5
7052,4889,6306,3552,5
7057,4890,6307,3550,5
7057,4890,6307,3550,5
7059,4890,6311,3551,5
7059,4890,6311,3551,5
7059,4890,6301,3551,5
7059,4890,6301,3551,5
7058,4890,6306,3552,5
7058,4890,6306,3552,5
7058,4891,6297,3552,5
7058,4891,6297,3552,5
7061,4891,6289,3553,5
7061,4891,6289,3553,5
7060,4889,6305,3552,5
7060,4889,6305,3552,5
7060,4888,6302,3553,5
7060,4888,6302,3553,5
7059,4889,6305,3556,5
7059,4889,6305,3556,5
7061,4874,6296,3556,5
7061,4874,6296,3556,5
7059,4883,6305,3558,5
7059,4883,6305,3558,5
7058,4887,6312,3558,5
7058,4887,6312,3558,5
7059,4888,6298,3560,5
7059,4888,6298,3560,5
7059,4889,6306,3562,5
7059,4889,6306,3562,5
7059,4891,6316,3560,5
7059,4891,6316,3560,5
7061,4893,6313,3560,5
7061,4893,6313,3560,5
7062,4893,6312,3557,5
7062,4893,6312,3557,5
7061,4894,6315,3559,5
7061,4894,6315,3559,5
7062,4891,6289,3554,5
7062,4891,6289,3554,5
7008,4744,6180,3486,5
7008,4744,6180,3486,5
6938,4538,6019,3455,5
6938,4538,6019,3455,5
6933,4546,6018,3459,5
6933,4546,6018,3459,5
6938,4546,6019,3463,5
6938,4546,6019,3463,5
6942,4565,6034,3465,5
6942,4565,6034,3465,5
6968,4590,6025,3483,5
6968,4590,6025,3483,5
6964,4597,6063,3485,5
6964,4597,6063,3485,5
6970,4611,6072,3493,5
6970,4611,6072,3493,5
7029,4639,6093,3502,5
7029,4639,6093,3502,5
7037,4659,6107,3511,5
7037,4659,6107,3511,5
7044,4687,6131,3519,5
7044,4687,6131,3519,5
7045,4697,6144,3523,5
7045,4697,6144,3523,5
7046,4705,6143,3526,5
7046,4705,6143,3526,5
7046,4706,6148,3533,5
7046,4706,6148,3533,5
7048,4710,6158,3534,5
7048,4710,6158,3534,5
7047,4713,6157,3536,5
7047,4713,6157,3536,5
7050,4718,6163,3538,5
7050,4718,6163,3538,5
7051,4719,6161,3537,5
7051,4719,6161,3537,5
7053,4721,6148,3540,5
7053,4721,6148,3540,5
7053,4721,6186,3544,5
7053,4721,6186,3544,5
7052,4724,6171,3546,5
7052,4724,6171,3546,5
7054,4727,6158,3546,5
7054,4727,6158,3546,5
7056,4743,6179,3548,5
7056,4743,6179,3548,5
7056,4753,6193,3549,5
7056,4753,6193,3549,5
7067,4770,6187,3565,5
7067,4770,6187,3565,5
7055,4760,6185,3551,5
7055,4760,6185,3551,5
7054,4759,6188,3550,5
7054,4759,6188,3550,5
7052,4752,6190,3545,5
7052,4752,6190,3545,5
7053,4757,6189,3546,5
7053,4757,6189,3546,5
7055,4761,6202,3549,5
7055,4761,6202,3549,5
7054,4764,6200,3553,5
7054,4764,6200,3553,5
7053,4766,6188,3553,5
7053,4766,6188,3553,5
7055,4766,6198,3553,5
7055,4766,6198,3553,5
7055,4783,6219,3553,5
7055,4783,6219,3553,5
7057,4789,6220,3552,5
7057,4789,6220,3552,5
7057,4792,6233,3551,5
7057,4792,6233,3551,5
7057,4794,6225,3551,5
7057,4794,6225,3551,5
7057,4796,6217,3550,5
7057,4796,6217,3550,5
7056,4798,6215,3551,5
7056,4798,6215,3551,5
7058,4801,6228,3551,5
7058,4801,6228,3551,5
7058,4803,6241,3552,5
7058,4803,6241,3552,5
7059,4805,6238,3553,5
7059,4805,6238,3553,5
7061,4805,6232,3554,5
7061,4805,6232,3554,5
7058,4808,6240,3555,5
4277,5112,6491,3472,0
4277,5112,6491,3472,0
4328,5179,6543,3523,0
4328,5179,6543,3523,0
4397,5212,6573,3552,0
4397,5212,6573,3552,0
4419,5224,6587,3571,0
4419,5224,6587,3571,0
4456,5243,6596,3591,0
4456,5243,6596,3591,0
4463,5252,6611,3584,0
4463,5252,6611,3584,0
4500,5288,6646,3606,0
4500,5288,6646,3606,0
4514,5312,6656,3634,0
4514,5312,6656,3634,0
4522,5319,6672,3629,0
4522,5319,6672,3629,0
4528,5336,6690,3721,0
4528,5336,6690,3721,0
4536,5363,6707,3783,0
4536,5363,6707,3783,0
4538,5336,6673,3742,0
4538,5336,6673,3742,0
4467,5047,6443,3581,0
4467,5047,6443,3581,0
4470,4972,6377,3414,0
4470,4972,6377,3414,0
4492,4862,6282,3241,0
4492,4862,6282,3241,0
4492,5037,6428,3473,0
4492,5037,6428,3473,0
4515,5159,6525,3598,0
4515,5159,6525,3598,0
4534,5191,6542,3627,0
4534,5191,6542,3627,0
4552,5206,6569,3637,0
4552,5206,6569,3637,0
4571,5217,6587,3650,0
4571,5217,6587,3650,0
4585,5275,6633,3701,0
4585,5275,6633,3701,0
4594,5324,6660,3729,0
4594,5324,6660,3729,0
4611,5334,6682,3731,0
4611,5334,6682,3731,0
4650,5344,6649,3755,0
4650,5344,6649,3755,0
4636,5338,6680,3747,0
4636,5338,6680,3747,0
4644,5312,6675,3755,0
4644,5312,6675,3755,0
4652,5214,6582,3707,0
4652,5214,6582,3707,0
4663,5077,6467,3663,0
4663,5077,6467,3663,0
4673,5082,6463,3682,0
4673,5082,6463,3682,0
4677,5096,6473,3694,0
4677,5096,6473,3694,0
4681,5117,6485,3709,0
4681,5117,6485,3709,0
4682,5207,6570,3731,0
4682,5207,6570,3731,0
4691,5252,6614,3744,0
4691,5252,6614,3744,0
4694,5271,6621,3755,0
4694,5271,6621,3755,0
4688,5317,6664,3771,0
4688,5317,6664,3771,0
4693,5366,6711,3785,0
4693,5366,6711,3785,0
4701,5386,6712,3794,0
4701,5386,6712,3794,0
4689,5391,6724,3797,0
4689,5391,6724,3797,0
4698,5395,6725,3800,0
4698,5395,6725,3800,0
4703,5400,6730,3793,0
4703,5400,6730,3793,0
4706,5398,6735,3769,0
4706,5398,6735,3769,0
4664,5261,6619,3730,0
4664,5261,6619,3730,0
4653,5235,6596,3665,0
4653,5235,6596,3665,0
4668,5270,6614,3681,0
4668,5270,6614,3681,0
4672,5111,6502,3687,0
4672,5111,6502,3687,0
4681,5097,6482,3614,0
4681,5097,6482,3614,0
4691,5013,6411,3485,0
4691,5013,6411,3485,0
4702,4804,6245,3342,0
4702,4804,6245,3342,0
4714,4844,6268,3359,0
4714,4844,6268,3359,0
4727,4968,6361,3453,0
4727,4968,6361,3453,0
4744,5064,6452,3561,0
4744,5064,6452,3561,0
4754,5091,6474,3588,0
4754,5091,6474,3588,0
4759,5102,6485,3598,0
4759,5102,6485,3598,0
4763,5110,6487,3602,0
4763,5110,6487,3602,0
4767,5122,6505,3606,0
4767,5122,6505,3606,0
4774,5161,6539,3629,0
4774,5161,6539,3629,0
4772,5178,6545,3643,0
4772,5178,6545,3643,0
4774,5186,6557,3658,0
4774,5186,6557,3658,0
4775,5188,6557,3668,0
4775,5188,6557,3668,0
4775,5190,6555,3689,0
4775,5190,6555,3689,0
4780,5195,6557,3704,0
4780,5195,6557,3704,0
4784,5203,6571,3716,0
4784,5203,6571,3716,0
