dito1,dito2,dito3,dito4,target
5712,5218,5300,3854,0
5712,5218,5300,3854,0
5713,5212,5296,3854,0
5713,5212,5296,3854,0
5712,5208,5289,3854,0
5712,5208,5289,3854,0
5712,5217,5299,3854,0
5712,5217,5299,3854,0
5712,5206,5289,3853,0
5712,5206,5289,3853,0
5713,5203,5287,3853,0
5713,5203,5287,3853,0
5714,5189,5278,3852,0
5714,5189,5278,3852,0
5717,5182,5267,3849,0
5717,5182,5267,3849,0
5718,5173,5256,3849,0
5718,5173,5256,3849,0
5718,5192,5276,3847,0
5718,5192,5276,3847,0
5717,5201,5283,3847,0
5717,5201,5283,3847,0
5718,5187,5272,3850,0
5718,5187,5272,3850,0
5719,5184,5269,3851,0
5719,5184,5269,3851,0
5721,5164,5254,3840,0
5721,5164,5254,3840,0
5716,5163,5248,3845,0
5716,5163,5248,3845,0
5716,5170,5253,3844,0
5716,5170,5253,3844,0
5715,5149,5238,3846,0
5715,5149,5238,3846,0
5716,5166,5251,3847,0
5716,5166,5251,3847,0
5713,5180,5266,3846,0
5713,5180,5266,3846,0
5711,5153,5239,3844,0
5711,5153,5239,3844,0
5703,5179,5261,3845,0
5703,5179,5261,3845,0
5706,5187,5274,3845,0
5706,5187,5274,3845,0
5706,5177,5264,3848,0
5706,5177,5264,3848,0
5709,5202,5283,3851,0
5709,5202,5283,3851,0
5711,5185,5271,3852,0
5711,5185,5271,3852,0
5711,5144,5234,3853,0
5711,5144,5234,3853,0
5714,5134,5223,3853,0
5714,5134,5223,3853,0
5715,5151,5239,3853,0
5715,5151,5239,3853,0
5715,5175,5256,3854,0
5715,5175,5256,3854,0
5716,5189,5271,3854,0
5716,5189,5271,3854,0
5715,5166,5252,3859,0
5715,5166,5252,3859,0
5716,5169,5256,3864,0
5716,5169,5256,3864,0
5715,5169,5255,3863,0
5715,5169,5255,3863,0
5714,5152,5243,3862,0
5714,5152,5243,3862,0
5718,5174,5257,3858,0
5718,5174,5257,3858,0
5718,5164,5252,3857,0
5718,5164,5252,3857,0
5714,5191,5271,3866,0
5714,5191,5271,3866,0
5711,5130,5224,3865,0
5711,5130,5224,3865,0
5710,5130,5219,3852,0
5710,5130,5219,3852,0
5707,4952,5066,3817,0
5707,4952,5066,3817,0
5687,4918,5027,3783,0
5687,4918,5027,3783,0
5629,5097,5174,3763,0
5629,5097,5174,3763,0
5628,5115,5204,3738,0
5628,5115,5204,3738,0
5628,5117,5208,3728,0
5628,5117,5208,3728,0
5629,5068,5163,3726,0
5629,5068,5163,3726,0
5553,5094,5183,3715,0
5553,5094,5183,3715,0
5508,5101,5191,3711,0
5508,5101,5191,3711,0
5490,5121,5210,3708,0
5490,5121,5210,3708,0
5438,5122,5210,3712,0
5438,5122,5210,3712,0
5422,5132,5221,3739,0
5422,5132,5221,3739,0
5420,5148,5234,3765,0
5420,5148,5234,3765,0
5430,5161,5248,3768,0
5430,5161,5248,3768,0
5441,5172,5204,3768,0
5441,5172,5204,3768,0
5449,5172,5252,3772,0
5449,5172,5252,3772,0
5460,5168,5255,3778,0
5460,5168,5255,3778,0
5470,5170,5257,3787,0
5470,5170,5257,3787,0
5475,5174,5260,3789,0
5475,5174,5260,3789,0
5480,5169,5255,3789,0
5480,5169,5255,3789,0
5483,5153,5236,3794,0
5483,5153,5236,3794,0
5484,5159,5248,3793,0
5484,5159,5248,3793,0
5485,5163,5247,3793,0
5485,5163,5247,3793,0
5490,5162,5251,3795,0
5490,5162,5251,3795,0
5510,5164,5251,3798,0
5510,5164,5251,3798,0
5569,5175,5257,3803,0
5569,5175,5257,3803,0
5580,5174,5256,3811,0
5580,5174,5256,3811,0
5587,5166,5252,3810,0
5587,5166,5252,3810,0
5580,5172,5260,3816,0
5580,5172,5260,3816,0
5581,5179,5269,3820,0
5581,5179,5269,3820,0
5580,5183,5270,3823,0
5580,5183,5270,3823,0
5581,5174,5257,3826,0
5581,5174,5257,3826,0
5580,5303,5368,3827,0
5580,5303,5368,3827,0
5584,5319,5392,3825,0
5584,5319,5392,3825,0
5585,5324,5393,3828,0
5585,5324,5393,3828,0
5586,5327,5403,3819,0
5586,5327,5403,3819,0
5584,5329,5407,3815,0
5584,5329,5407,3815,0
5576,5332,5406,3830,0
5576,5332,5406,3830,0
5554,5335,5408,3843,0
5554,5335,5408,3843,0
5567,5338,5412,3840,0
5567,5338,5412,3840,0
5573,5338,5409,3841,0
5573,5338,5409,3841,0
5573,5342,5417,3845,0
5573,5342,5417,3845,0
5575,5339,5413,3838,0
5575,5339,5413,3838,0
5576,5342,5412,3839,0
5576,5342,5412,3839,0
5574,5347,5416,3839,0
5574,5347,5416,3839,0
5570,5347,5420,3838,0
5570,5347,5420,3838,0
5572,5345,5416,3833,0
5572,5345,5416,3833,0
5565,5349,5414,3835,0
5565,5349,5414,3835,0
5579,5353,5435,3837,0
5579,5353,5435,3837,0
5605,5352,5427,3841,0
5605,5352,5427,3841,0
5638,5355,5423,3850,0
5638,5355,5423,3850,0
5652,5355,5427,3855,0
5652,5355,5427,3855,0
5651,5349,5421,3860,0
5651,5349,5421,3860,0
5654,5350,5425,3854,0
5654,5350,5425,3854,0
5655,5349,5414,3851,0
5655,5349,5414,3851,0
5652,5350,5426,3859,0
5652,5350,5426,3859,0
5656,5353,5427,3863,0
5656,5353,5427,3863,0
5658,5355,5428,3863,0
5658,5355,5428,3863,0
5660,5357,5427,3866,0
5660,5357,5427,3866,0
5660,5359,5428,3869,0
5660,5359,5428,3869,0
5661,5360,5430,3873,0
5661,5360,5430,3873,0
5661,5360,5432,3875,0
5661,5360,5432,3875,0
5661,5360,5431,3878,0
5661,5360,5431,3878,0
5662,5363,5435,3881,0
5662,5363,5435,3881,0
5664,5362,5433,3883,0
5664,5362,5433,3883,0
5664,5360,5432,3885,0
5664,5360,5432,3885,0
5664,5358,5430,3885,0
5664,5358,5430,3885,0
5665,5361,5432,3886,0
5665,5361,5432,3886,0
5666,5361,5431,3888,0
5666,5361,5431,3888,0
5665,5363,5437,3889,0
5665,5363,5437,3889,0
5666,5364,5437,3890,0
5666,5364,5437,3890,0
5665,5366,5439,3892,0
5665,5366,5439,3892,0
5665,5367,5439,3892,0
5665,5367,5439,3892,0
5662,5368,5442,3894,0
5662,5368,5442,3894,0
5664,5368,5437,3895,0
5664,5368,5437,3895,0
5665,5371,5439,3896,0
5665,5371,5439,3896,0
5663,5372,5443,3897,0
5663,5372,5443,3897,0
5664,5372,5443,3897,0
5664,5372,5443,3897,0
5663,5371,5441,3898,0
5663,5371,5441,3898,0
5664,5371,5441,3898,0
5664,5371,5441,3898,0
5665,5373,5426,3897,0
5665,5373,5426,3897,0
5666,5372,5454,3898,0
5666,5372,5454,3898,0
5666,5374,5451,3898,0
5666,5374,5451,3898,0
5666,5374,5445,3901,0
5666,5374,5445,3901,0
5667,5376,5446,3900,0
5667,5376,5446,3900,0
5669,5376,5449,3896,0
5669,5376,5449,3896,0
5670,5376,5445,3895,0
5670,5376,5445,3895,0
5670,5375,5439,3893,0
5670,5375,5439,3893,0
5670,5373,5445,3892,0
5670,5373,5445,3892,0
5670,5372,5442,3893,0
5670,5372,5442,3893,0
5670,5375,5438,3893,0
5670,5375,5438,3893,0
5671,5374,5441,3893,0
5671,5374,5441,3893,0
5670,5376,5455,3892,0
5670,5376,5455,3892,0
5669,5517,5579,3894,0
5669,5517,5579,3894,0
5672,5555,5609,3897,0
5672,5555,5609,3897,0
5671,5581,5631,3902,0
5671,5581,5631,3902,0
5673,5582,5628,3902,0
5673,5582,5628,3902,0
5675,5588,5639,3900,0
5675,5588,5639,3900,0
5672,5595,5650,3900,0
5672,5595,5650,3900,0
5672,5596,5649,3903,0
5672,5596,5649,3903,0
5673,5598,5655,3903,0
5673,5598,5655,3903,0
5673,5595,5649,3899,0
5673,5595,5649,3899,0
5673,5585,5638,3900,0
5673,5585,5638,3900,0
5673,5590,5644,3899,0
5673,5590,5644,3899,0
5675,5592,5641,3900,0
5675,5592,5641,3900,0
5675,5574,5630,3895,0
5675,5574,5630,3895,0
5670,5584,5636,3896,0
5670,5584,5636,3896,0
5665,5581,5635,3897,0
5665,5581,5635,3897,0
5651,5577,5612,3885,0
5651,5577,5612,3885,0
5650,5572,5629,3892,0
5650,5572,5629,3892,0
5654,5547,5612,3897,0
5654,5547,5612,3897,0
5654,5552,5610,3896,0
5654,5552,5610,3896,0
5657,5560,5615,3897,0
5657,5560,5615,3897,0
5663,5559,5616,3895,0
5663,5559,5616,3895,0
5666,5557,5613,3901,0
5666,5557,5613,3901,0
5670,5563,5612,3904,0
5670,5563,5612,3904,0
5670,5564,5577,3901,0
5670,5564,5577,3901,0
5669,5571,5626,3903,0
5669,5571,5626,3903,0
