dito1,dito2,dito3,dito4,target
4556,9668,10395,7931,3
4556,9668,10395,7931,3
4562,9667,10384,7931,3
4562,9667,10384,7931,3
4568,9670,10396,7931,3
4568,9670,10396,7931,3
4571,9670,10398,7932,3
4571,9670,10398,7932,3
4575,9671,10397,7934,3
4575,9671,10397,7934,3
4580,9672,10404,7931,3
4580,9672,10404,7931,3
4584,9671,10395,7929,3
4584,9671,10395,7929,3
4605,9684,10393,7945,3
4605,9684,10393,7945,3
4593,9673,10397,7930,3
4593,9673,10397,7930,3
4593,9669,10398,7929,3
4593,9669,10398,7929,3
4594,9670,10399,7929,3
4594,9670,10399,7929,3
4593,9672,10397,7930,3
4593,9672,10397,7930,3
4593,9673,10401,7930,3
4593,9673,10401,7930,3
4593,9674,10402,7931,3
4593,9674,10402,7931,3
4589,9671,10386,7930,3
4589,9671,10386,7930,3
4589,9671,10396,7932,3
4589,9671,10396,7932,3
4591,9670,10393,7932,3
4591,9670,10393,7932,3
4593,9670,10396,7932,3
4593,9670,10396,7932,3
4594,9667,10397,7932,3
4594,9667,10397,7932,3
4594,9668,10394,7933,3
4594,9668,10394,7933,3
4575,9669,10390,7931,3
4575,9669,10390,7931,3
4551,9671,10394,7930,3
4551,9671,10394,7930,3
4560,9670,10398,7932,3
4560,9670,10398,7932,3
4568,9667,10398,7931,3
4568,9667,10398,7931,3
4576,9670,10399,7931,3
4576,9670,10399,7931,3
4581,9669,10400,7931,3
4581,9669,10400,7931,3
4586,9668,10395,7928,3
4586,9668,10395,7928,3
4586,9664,10378,7921,3
4586,9664,10378,7921,3
4584,9661,10361,7926,3
4584,9661,10361,7926,3
4582,9656,10384,7927,3
4582,9656,10384,7927,3
4582,9660,10386,7928,3
4582,9660,10386,7928,3
4583,9658,10390,7929,3
4583,9658,10390,7929,3
4582,9650,10388,7931,3
4582,9650,10388,7931,3
4578,9648,10365,7932,3
4578,9648,10365,7932,3
4586,9646,10387,7931,3
4586,9646,10387,7931,3
4589,9649,10384,7932,3
4589,9649,10384,7932,3
4592,9649,10412,7932,3
4592,9649,10412,7932,3
4592,9646,10386,7931,3
4592,9646,10386,7931,3
4592,9652,10392,7931,3
4592,9652,10392,7931,3
4595,9653,10353,7932,3
4595,9653,10353,7932,3
4593,9654,10380,7931,3
4593,9654,10380,7931,3
4593,9652,10383,7931,3
4593,9652,10383,7931,3
4595,9651,10385,7931,3
4595,9651,10385,7931,3
4597,9651,10377,7929,3
4597,9651,10377,7929,3
4596,9650,10379,7930,3
4596,9650,10379,7930,3
4593,9655,10383,7932,3
4593,9655,10383,7932,3
4594,9652,10375,7931,3
4594,9652,10375,7931,3
4595,9656,10391,7931,3
4595,9656,10391,7931,3
4597,9661,10393,7931,3
4597,9661,10393,7931,3
4599,9661,10387,7931,3
4599,9661,10387,7931,3
4602,9660,10394,7931,3
4602,9660,10394,7931,3
4601,9658,10388,7931,3
4601,9658,10388,7931,3
4603,9658,10376,7932,3
4603,9658,10376,7932,3
4602,9652,10381,7932,3
4602,9652,10381,7932,3
4603,9651,10382,7932,3
4603,9651,10382,7932,3
4604,9651,10381,7931,3
4604,9651,10381,7931,3
4604,9647,10377,7931,3
4604,9647,10377,7931,3
4604,9633,10371,7932,3
4604,9633,10371,7932,3
4621,9664,10374,7948,3
4621,9664,10374,7948,3
4610,9651,10383,7935,3
4610,9651,10383,7935,3
4612,9655,10391,7934,3
4612,9655,10391,7934,3
4613,9652,10389,7933,3
4613,9652,10389,7933,3
4615,9635,10372,7934,3
4615,9635,10372,7934,3
4617,9626,10369,7933,3
4617,9626,10369,7933,3
4617,9612,10353,7933,3
4617,9612,10353,7933,3
4619,9641,10367,7933,3
4619,9641,10367,7933,3
4621,9654,10387,7934,3
4621,9654,10387,7934,3
4621,9653,10393,7933,3
4621,9653,10393,7933,3
4624,9650,10380,7933,3
4624,9650,10380,7933,3
4625,9653,10386,7933,3
4625,9653,10386,7933,3
4626,9651,10382,7935,3
4626,9651,10382,7935,3
4628,9654,10368,7935,3
4628,9654,10368,7935,3
4629,9655,10381,7935,3
4629,9655,10381,7935,3
4630,9655,10388,7935,3
4630,9655,10388,7935,3
4631,9654,10383,7934,3
4631,9654,10383,7934,3
4631,9656,10380,7934,3
4631,9656,10380,7934,3
4633,9656,10389,7933,3
4633,9656,10389,7933,3
4636,9658,10385,7938,3
4636,9658,10385,7938,3
4632,9656,10378,7934,3
4632,9656,10378,7934,3
4632,9656,10388,7934,3
4632,9656,10388,7934,3
4631,9655,10391,7933,3
4631,9655,10391,7933,3
4632,9655,10387,7933,3
4632,9655,10387,7933,3
4633,9656,10391,7933,3
4633,9656,10391,7933,3
4635,9657,10390,7933,3
4635,9657,10390,7933,3
4635,9657,10373,7932,3
4635,9657,10373,7932,3
4636,9657,10391,7932,3
4636,9657,10391,7932,3
4635,9654,10393,7934,3
4635,9654,10393,7934,3
4635,9656,10384,7933,3
4635,9656,10384,7933,3
4636,9655,10388,7933,3
4636,9655,10388,7933,3
4635,9655,10386,7933,3
4635,9655,10386,7933,3
4636,9655,10373,7934,3
4636,9655,10373,7934,3
4637,9655,10382,7934,3
4637,9655,10382,7934,3
4638,9656,10376,7934,3
4638,9656,10376,7934,3
4637,9657,10389,7933,3
4637,9657,10389,7933,3
4638,9654,10384,7933,3
4638,9654,10384,7933,3
4638,9647,10379,7932,3
4638,9647,10379,7932,3
4638,9654,10384,7932,3
4638,9654,10384,7932,3
4638,9653,10379,7932,3
4638,9653,10379,7932,3
4638,9656,10377,7933,3
4638,9656,10377,7933,3
4638,9653,10391,7933,3
4638,9653,10391,7933,3
4630,9651,10383,7931,3
4630,9651,10383,7931,3
4629,9647,10383,7933,3
4629,9647,10383,7933,3
4631,9645,10380,7934,3
4631,9645,10380,7934,3
4633,9653,10378,7933,3
4633,9653,10378,7933,3
4638,9651,10381,7934,3
4638,9651,10381,7934,3
4644,9657,10420,7935,3
4644,9657,10420,7935,3
4646,9658,10394,7934,3
4646,9658,10394,7934,3
4647,9658,10384,7935,3
4647,9658,10384,7935,3
