dito1,dito2,dito3,dito4,target
3744,4771,3471,3631,0
3744,4771,3471,3631,0
3050,4785,3494,3666,0
3050,4785,3494,3666,0
3067,4776,3508,3668,0
3067,4776,3508,3668,0
3187,4773,3515,3672,0
3187,4773,3515,3672,0
3422,4758,3520,3682,0
3422,4758,3520,3682,0
2980,4750,3532,3707,0
2980,4750,3532,3707,0
2865,4770,3552,3696,0
2865,4770,3552,3696,0
2935,4773,3583,3688,0
2935,4773,3583,3688,0
2864,4735,3659,3738,0
2864,4735,3659,3738,0
2913,5017,3748,3782,0
2913,5017,3748,3782,0
2958,5102,3777,3799,0
2958,5102,3777,3799,0
3096,5138,3801,3815,0
3096,5138,3801,3815,0
3562,5174,3836,3825,0
3562,5174,3836,3825,0
3447,5135,3831,3834,0
3447,5135,3831,3834,0
2961,5149,3844,3848,0
2961,5149,3844,3848,0
2921,5502,4234,4028,0
2921,5502,4234,4028,0
2894,5646,4358,4134,0
2894,5646,4358,4134,0
3079,5551,4242,4021,0
3079,5551,4242,4021,0
3721,5580,4268,4062,0
3721,5580,4268,4062,0
3626,5404,4173,4014,0
3626,5404,4173,4014,0
3096,5255,4062,3904,0
3096,5255,4062,3904,0
3717,5280,4087,3918,0
3717,5280,4087,3918,0
3407,5269,4088,3904,0
3407,5269,4088,3904,0
3544,5253,4079,3877,0
3544,5253,4079,3877,0
4498,5263,4085,3876,0
4498,5263,4085,3876,0
4943,5257,4078,3845,0
4943,5257,4078,3845,0
3868,5201,4014,3780,0
3868,5201,4014,3780,0
4005,5195,4018,3807,0
4005,5195,4018,3807,0
4137,5216,4063,3875,0
4137,5216,4063,3875,0
4865,5211,4074,3894,0
4865,5211,4074,3894,0
4926,5138,4051,3892,0
4926,5138,4051,3892,0
3545,5127,4036,3890,0
3545,5127,4036,3890,0
3317,5125,4009,3856,0
3317,5125,4009,3856,0
3023,5287,4151,3920,0
3023,5287,4151,3920,0
3103,6862,5219,5054,0
3103,6862,5219,5054,0
3130,7098,5488,5369,0
3130,7098,5488,5369,0
3160,5808,4474,4036,0
3160,5808,4474,4036,0
3110,5679,4391,3975,0
3110,5679,4391,3975,0
3113,6486,4879,4531,0
3113,6486,4879,4531,0
3089,5978,4396,4047,0
3089,5978,4396,4047,0
3090,5019,3489,3575,0
3090,5019,3489,3575,0
3108,6276,4404,4198,0
3108,6276,4404,4198,0
3090,6827,4886,4712,0
3090,6827,4886,4712,0
3344,5516,3922,3750,0
3344,5516,3922,3750,0
3317,4458,3092,3307,0
3317,4458,3092,3307,0
3245,4184,2892,3212,0
3245,4184,2892,3212,0
3226,4106,2842,3171,0
3226,4106,2842,3171,0
3212,4282,2960,3266,0
3212,4282,2960,3266,0
3064,5607,4235,3954,0
3064,5607,4235,3954,0
3330,6156,4730,4188,0
3330,6156,4730,4188,0
3238,4481,3197,3330,0
3238,4481,3197,3330,0
3195,4083,2854,3125,0
3195,4083,2854,3125,0
3202,3936,2783,3071,0
3202,3936,2783,3071,0
3199,3941,2804,3083,0
3199,3941,2804,3083,0
3248,4079,2913,3183,0
3248,4079,2913,3183,0
3299,4641,3429,3533,0
3299,4641,3429,3533,0
3276,6036,4827,4587,0
3276,6036,4827,4587,0
3298,6307,5064,4719,0
3298,6307,5064,4719,0
3316,4521,3294,3453,0
3316,4521,3294,3453,0
3329,4154,2910,3152,0
3329,4154,2910,3152,0
3311,4017,2812,3018,0
3311,4017,2812,3018,0
3340,4019,2818,3058,0
3340,4019,2818,3058,0
3338,4228,2980,3220,0
3338,4228,2980,3220,0
3326,4673,3410,3543,0
3326,4673,3410,3543,0
3300,5672,4721,4108,0
3300,5672,4721,4108,0
3291,5827,4801,4231,0
3291,5827,4801,4231,0
2903,4659,3412,3497,0
2903,4659,3412,3497,0
2877,4197,2948,3189,0
2877,4197,2948,3189,0
2879,4126,2885,3171,0
2879,4126,2885,3171,0
2778,4164,2912,3232,0
2778,4164,2912,3232,0
2723,4262,2976,3302,0
2723,4262,2976,3302,0
2853,4346,3044,3378,0
2853,4346,3044,3378,0
2830,4375,3076,3418,0
2830,4375,3076,3418,0
3032,4355,3087,3422,0
3032,4355,3087,3422,0
2920,4346,3092,3433,0
2920,4346,3092,3433,0
2971,4344,3092,3443,0
2971,4344,3092,3443,0
3327,4394,3101,3455,0
3327,4394,3101,3455,0
3281,4511,3186,3472,0
3281,4511,3186,3472,0
3167,4657,3259,3530,0
3167,4657,3259,3530,0
3215,4826,3364,3617,0
3215,4826,3364,3617,0
3514,4861,3420,3672,0
3514,4861,3420,3672,0
3797,4871,3434,3699,0
3797,4871,3434,3699,0
3388,4810,3433,3705,0
3388,4810,3433,3705,0
3066,4524,3262,3598,0
3066,4524,3262,3598,0
3069,4283,3083,3508,0
3069,4283,3083,3508,0
3223,4261,3065,3503,0
3223,4261,3065,3503,0
3216,4565,3304,3646,0
3216,4565,3304,3646,0
3119,5569,4441,4484,0
3119,5569,4441,4484,0
3005,6287,5081,5205,0
3005,6287,5081,5205,0
3035,5046,3730,3688,0
3035,5046,3730,3688,0
3171,4327,3033,3315,0
3171,4327,3033,3315,0
3220,4048,2835,3187,0
3220,4048,2835,3187,0
3287,3943,2789,3140,0
3287,3943,2789,3140,0
3250,4046,2872,3236,0
3250,4046,2872,3236,0
3151,4375,3153,3489,0
3151,4375,3153,3489,0
3082,5453,4218,4191,0
3082,5453,4218,4191,0
3071,6144,4777,4664,0
3071,6144,4777,4664,0
3084,5100,3719,3656,0
3084,5100,3719,3656,0
3144,4436,3074,3346,0
3144,4436,3074,3346,0
3156,4202,2882,3195,0
3156,4202,2882,3195,0
3182,4073,2851,3157,0
3182,4073,2851,3157,0
3176,4194,2944,3312,0
3176,4194,2944,3312,0
3100,4451,3213,3597,0
3100,4451,3213,3597,0
3059,4794,3568,3805,0
3059,4794,3568,3805,0
3029,5550,4416,4357,0
3029,5550,4416,4357,0
3043,5719,4549,4457,0
3043,5719,4549,4457,0
3027,5129,3938,3842,0
3027,5129,3938,3842,0
3052,4710,3436,3543,0
3052,4710,3436,3543,0
3078,4538,3262,3492,0
3078,4538,3262,3492,0
3123,4525,3213,3555,0
3123,4525,3213,3555,0
2991,4686,3301,3667,0
2991,4686,3301,3667,0
3409,4806,3429,3710,0
3409,4806,3429,3710,0
3915,4837,3461,3721,0
3915,4837,3461,3721,0
3987,4847,3477,3713,0
3987,4847,3477,3713,0
3021,4783,3460,3740,0
3021,4783,3460,3740,0
2875,4722,3445,3732,0
2875,4722,3445,3732,0
2866,4719,3436,3738,0
2866,4719,3436,3738,0
2922,4708,3435,3734,0
2922,4708,3435,3734,0
2973,4736,3435,3732,0
2973,4736,3435,3732,0
3001,4865,3547,3749,0
3001,4865,3547,3749,0
2943,5970,4848,5076,0
2943,5970,4848,5076,0
3008,6578,5350,5712,0
3008,6578,5350,5712,0
3014,5718,4447,4317,0
3014,5718,4447,4317,0
3022,4524,3286,3453,0
3022,4524,3286,3453,0
3017,4144,2904,3212,0
3017,4144,2904,3212,0
3140,3945,2787,3073,0
3140,3945,2787,3073,0
3158,4055,2879,3189,0
3158,4055,2879,3189,0
3137,4350,3103,3442,0
3137,4350,3103,3442,0
3040,4643,3367,3689,0
3040,4643,3367,3689,0
3016,4808,3478,3872,0
3016,4808,3478,3872,0
3011,4846,3467,3857,0
3011,4846,3467,3857,0
3052,4659,3286,3542,0
3052,4659,3286,3542,0
3062,4464,3127,3418,0
3062,4464,3127,3418,0
3108,4372,3046,3384,0
3108,4372,3046,3384,0
3133,4374,3053,3357,0
3133,4374,3053,3357,0
3151,4463,3110,3423,0
3151,4463,3110,3423,0
3031,4565,3187,3511,0
3031,4565,3187,3511,0
3159,4612,3231,3542,0
3159,4612,3231,3542,0
3192,4626,3252,3558,0
3192,4626,3252,3558,0
3208,4636,3274,3570,0
3208,4636,3274,3570,0
3099,4643,3299,3601,0
3099,4643,3299,3601,0
3056,4653,3308,3640,0
3056,4653,3308,3640,0
3017,4720,3348,3663,0
3017,4720,3348,3663,0
3037,4796,3365,3675,0
3037,4796,3365,3675,0
3154,4777,3351,3667,0
3154,4777,3351,3667,0
3161,4810,3361,3692,0
3161,4810,3361,3692,0
3060,5490,3997,3970,0
3060,5490,3997,3970,0
3013,6154,4663,4617,0
3013,6154,4663,4617,0
3066,5177,3808,3746,0
3066,5177,3808,3746,0
3159,4410,3140,3410,0
3159,4410,3140,3410,0
2578,4219,2974,3368,0
2578,4219,2974,3368,0
2700,4077,2933,3379,0
2700,4077,2933,3379,0
2710,4015,2919,3360,0
2710,4015,2919,3360,0
2720,4188,3034,3461,0
2720,4188,3034,3461,0
3143,4789,3484,3665,0
3143,4789,3484,3665,0
3117,5287,3894,3888,0
3117,5287,3894,3888,0
3153,4981,3532,3646,0
3153,4981,3532,3646,0
2953,4400,3091,3405,0
2953,4400,3091,3405,0
3132,4197,2927,3270,0
3132,4197,2927,3270,0
3149,4074,2873,3189,0
3149,4074,2873,3189,0
3167,4067,2922,3266,0
3167,4067,2922,3266,0
3154,4292,3069,3413,0
3154,4292,3069,3413,0
3121,4974,3815,3907,0
3121,4974,3815,3907,0
3115,5750,4492,4479,0
3115,5750,4492,4479,0
3134,5225,3822,3858,0
3134,5225,3822,3858,0
3161,4473,3121,3448,0
3161,4473,3121,3448,0
3166,4152,2903,3276,0
3166,4152,2903,3276,0
3178,4037,2858,3208,0
3178,4037,2858,3208,0
3192,4137,2943,3285,0
3192,4137,2943,3285,0
2854,4662,3386,3592,0
2854,4662,3386,3592,0
2852,6078,4606,4719,0
2852,6078,4606,4719,0
2893,6013,4629,4632,0
2893,6013,4629,4632,0
